Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss
101250,30,746,1580.4333333333334,119.29333333333064,15.3,14.766666666666667,142.26666666666668,146.46666666666667,63.73333333333333,59.23333333333333
101300,28,748,1687.678571428571,114.82499999999727,15.5,14.892857142857142,142.03571428571428,146.5,64.14285714285714,59.53571428571429
101350,28,748,1737.678571428571,109.19999999999722,15.5,14.892857142857142,142.03571428571428,146.5,64.14285714285714,59.53571428571429
101400,26,750,1891.9230769230771,108.21423076922777,15.538461538461537,14.923076923076925,141.19230769230768,146.23076923076925,63.769230769230774,59.53846153846154
101450,25,751,2000.44,110.97479999999676,15.52,14.92,141.48,146.24,64.24,59.52
101500,24,752,2113.6666666666665,109.90041666666315,15.5,14.916666666666664,141.04166666666666,147.375,64.04166666666667,59.625
101550,23,753,2232.478260869565,133.51782608695282,15.478260869565215,14.91304347826087,140.56521739130434,149.2608695652174,63.82608695652174,59.78260869565217
101600,23,753,2282.478260869565,126.23521739130058,15.478260869565215,14.91304347826087,140.56521739130434,149.2608695652174,63.82608695652174,59.78260869565217
101650,23,753,2332.478260869565,117.21347826086586,15.478260869565215,14.91304347826087,140.56521739130434,149.2608695652174,63.82608695652174,59.78260869565217
101700,22,754,2457.454545454545,116.07136363635969,15.454545454545455,14.818181818181818,141.0,148.72727272727272,63.59090909090909,59.63636363636363
101750,21,755,2589.904761904762,116.36047619047213,15.61904761904762,14.857142857142858,141.0952380952381,148.52380952380952,64.3809523809524,59.80952380952381
101800,21,755,2639.904761904762,113.12238095237691,15.61904761904762,14.857142857142858,141.0952380952381,148.52380952380952,64.3809523809524,59.80952380952381
101850,21,755,2689.904761904762,104.16999999999594,15.61904761904762,14.857142857142858,141.0952380952381,148.52380952380952,64.3809523809524,59.80952380952381
101900,20,756,2580.35,108.08049999999695,15.6,14.85,140.55,148.45,64.15,59.75
101950,19,757,2664.421052631579,110.77736842104908,15.473684210526313,14.842105263157894,139.94736842105266,148.3684210526316,63.89473684210525,59.57894736842106
102000,30,758,1664.1,130.07966666666417,15.3,14.8,145.8,146.9,63.73333333333333,59.66666666666666
102050,29,759,1735.8275862068963,139.8458620689629,15.275862068965518,14.827586206896553,144.65517241379308,147.96551724137933,63.55172413793103,59.72413793103448
102100,29,759,1785.8275862068963,127.36310344827321,15.275862068965518,14.827586206896553,144.65517241379308,147.96551724137933,63.55172413793103,59.72413793103448
102150,28,760,1859.25,123.98428571428268,15.178571428571427,14.857142857142858,146.5,148.03571428571428,64.14285714285714,59.82142857142857
102200,27,761,1897.333333333333,118.42444444444182,15.25925925925926,14.851851851851851,146.2962962962963,148.11111111111111,63.96296296296296,59.88888888888889
102250,27,761,1947.333333333333,109.22074074073805,15.25925925925926,14.851851851851851,146.2962962962963,148.11111111111111,63.96296296296296,59.88888888888889
102300,27,761,1997.333333333333,98.53555555555285,15.25925925925926,14.851851851851851,146.2962962962963,148.11111111111111,63.96296296296296,59.88888888888889
102350,25,763,2180.48,98.88719999999712,15.32,14.8,146.56,147.52,63.56,59.84
102400,23,765,2299.782608695652,98.38304347825844,15.26086956521739,14.826086956521738,144.91304347826087,148.7826086956522,63.52173913043478,59.8695652173913
102450,20,768,2230.3,115.4429999999977,15.35,14.85,144.4,149.2,64.15,60.0
102500,19,769,2372.368421052632,124.2821052631554,15.31578947368421,14.842105263157894,141.89473684210526,149.3684210526316,63.89473684210525,59.73684210526316
102550,19,769,2422.368421052632,141.99263157894475,15.31578947368421,14.842105263157894,141.89473684210526,149.3684210526316,63.89473684210525,59.73684210526316
102600,19,769,2472.368421052632,144.39789473683848,15.31578947368421,14.842105263157894,141.89473684210526,149.3684210526316,63.89473684210525,59.73684210526316
102650,17,771,2033.4117647058827,158.4870588235249,15.235294117647056,14.882352941176471,145.2352941176471,149.7647058823529,64.58823529411765,60.0
102700,17,771,2083.4117647058824,155.98117647058362,15.235294117647056,14.882352941176471,145.2352941176471,149.7647058823529,64.58823529411765,60.0
102750,17,771,2133.4117647058824,154.6635294117601,15.235294117647056,14.882352941176471,145.2352941176471,149.7647058823529,64.58823529411765,60.0
102800,16,772,2205.8125,171.3924999999946,15.125,14.9375,145.625,150.0,65.6875,60.0
102850,16,772,2255.8125,172.8912499999949,15.125,14.9375,145.625,150.0,65.6875,60.0
102900,16,772,2305.8125,173.7412499999948,15.125,14.9375,145.625,150.0,65.6875,60.0
102950,16,772,2355.8125,179.47874999999462,15.125,14.9375,145.625,150.0,65.6875,60.0
103000,28,772,1388.392857142857,161.30499999999734,15.142857142857142,15.107142857142858,145.10714285714286,150.28571428571428,65.03571428571429,60.25
103050,28,772,1438.392857142857,166.4557142857114,15.142857142857142,15.107142857142858,145.10714285714286,150.28571428571428,65.03571428571429,60.25
103100,28,772,1488.392857142857,155.21214285713998,15.142857142857142,15.107142857142858,145.10714285714286,150.28571428571428,65.03571428571429,60.25
103150,26,774,1489.1153846153845,163.8892307692273,15.230769230769232,15.115384615384615,146.69230769230768,149.69230769230768,65.57692307692308,60.42307692307693
103200,24,776,1398.083333333333,167.70166666666412,15.291666666666664,15.125,146.04166666666666,149.83333333333334,65.04166666666667,60.45833333333334
103250,24,776,1448.083333333333,157.81333333333066,15.291666666666664,15.125,146.04166666666666,149.83333333333334,65.04166666666667,60.45833333333334
103300,24,776,1498.083333333333,155.08416666666383,15.291666666666664,15.125,146.04166666666666,149.83333333333334,65.04166666666667,60.45833333333334
103350,24,776,1548.083333333333,144.02166666666372,15.291666666666664,15.125,146.04166666666666,149.83333333333334,65.04166666666667,60.45833333333334
103400,23,777,1648.7391304347825,144.5973913043448,15.304347826086955,15.130434782608695,145.6086956521739,150.0,65.52173913043478,60.43478260869565
103450,22,778,1708.5454545454545,144.7195454545428,15.272727272727273,15.136363636363635,145.3181818181818,150.0,65.45454545454545,60.40909090909091
103500,22,778,1758.5454545454545,140.66090909090636,15.272727272727273,15.136363636363635,145.3181818181818,150.0,65.45454545454545,60.40909090909091
103550,22,778,1808.5454545454545,152.77409090908816,15.272727272727273,15.136363636363635,145.3181818181818,150.0,65.45454545454545,60.40909090909091
103600,22,778,1858.5454545454545,147.11499999999725,15.272727272727273,15.136363636363635,145.3181818181818,150.0,65.45454545454545,60.40909090909091
103650,21,779,1586.095238095238,146.9861904761901,15.238095238095234,15.142857142857142,145.0,150.19047619047618,65.28571428571429,60.38095238095239
103700,21,779,1636.095238095238,141.79380952380913,15.238095238095234,15.142857142857142,145.0,150.19047619047618,65.28571428571429,60.38095238095239
103750,21,779,1686.095238095238,137.79809523809493,15.238095238095234,15.142857142857142,145.0,150.19047619047618,65.28571428571429,60.38095238095239
103800,21,779,1736.095238095238,132.3695238095235,15.238095238095234,15.142857142857142,145.0,150.19047619047618,65.28571428571429,60.38095238095239
103850,21,779,1786.095238095238,125.03619047619028,15.238095238095234,15.142857142857142,145.0,150.19047619047618,65.28571428571429,60.38095238095239
103900,20,780,1881.25,131.52100000000007,15.2,15.15,144.65,150.2,66.1,60.35
103950,18,782,1981.2222222222226,151.99833333333402,15.277777777777779,15.166666666666664,144.83333333333334,150.44444444444446,67.1111111111111,60.5
104000,27,782,1364.7407407407404,146.9248148148153,15.296296296296294,15.185185185185185,141.14814814814815,149.4074074074074,66.77777777777777,60.111111111111114
104050,27,782,1414.7407407407404,150.2025925925931,15.296296296296294,15.185185185185185,141.14814814814815,149.4074074074074,66.77777777777777,60.111111111111114
104100,27,782,1464.7407407407404,141.56259259259326,15.296296296296294,15.185185185185185,141.14814814814815,149.4074074074074,66.77777777777777,60.111111111111114
104150,27,782,1514.7407407407404,130.5974074074081,15.296296296296294,15.185185185185185,141.14814814814815,149.4074074074074,66.77777777777777,60.111111111111114
104200,26,783,1539.1153846153845,130.57423076923234,15.269230769230768,15.192307692307693,140.73076923076923,149.53846153846158,66.65384615384616,60.07692307692307
104250,24,785,1656.458333333333,134.69000000000142,15.333333333333336,15.208333333333336,142.33333333333334,149.91666666666666,66.20833333333333,60.29166666666666
104300,23,786,1722.7826086956522,132.18956521739324,15.304347826086955,15.217391304347824,141.91304347826087,150.17391304347825,66.08695652173913,60.26086956521739
104350,22,787,1790.590909090909,130.64363636363822,15.272727272727273,15.227272727272727,140.72727272727272,149.27272727272728,65.95454545454545,60.0
104400,19,790,1747.3157894736844,152.25368421052875,15.473684210526313,15.31578947368421,142.6315789473684,149.57894736842104,65.47368421052633,60.47368421052632
104450,19,790,1797.3157894736844,144.49684210526559,15.473684210526313,15.31578947368421,142.6315789473684,149.57894736842104,65.47368421052633,60.47368421052632
104500,18,791,1809.4444444444446,149.45000000000192,15.444444444444445,15.333333333333336,143.11111111111111,149.77777777777774,65.27777777777777,60.5
104550,17,792,1875.764705882353,171.07470588235506,15.588235294117649,15.352941176470587,142.17647058823533,150.0,64.70588235294117,60.58823529411765
104600,17,792,1925.764705882353,169.97235294117726,15.588235294117649,15.352941176470587,142.17647058823533,150.0,64.70588235294117,60.58823529411765
104650,17,792,1975.764705882353,169.18764705882427,15.588235294117649,15.352941176470587,142.17647058823533,150.0,64.70588235294117,60.58823529411765
104700,17,792,2025.764705882353,173.01117647058896,15.588235294117649,15.352941176470587,142.17647058823533,150.0,64.70588235294117,60.58823529411765
104750,17,792,2075.7647058823527,171.6158823529418,15.588235294117649,15.352941176470587,142.17647058823533,150.0,64.70588235294117,60.58823529411765
104800,16,793,2206.625,182.6643750000003,15.4375,15.375,141.5625,150.25,65.375,60.4375
104850,16,793,2256.625,181.0981250000003,15.4375,15.375,141.5625,150.25,65.375,60.4375
104900,15,794,2398.2,198.60733333333386,15.4,15.266666666666667,143.93333333333334,148.93333333333334,65.13333333333334,60.33333333333334
104950,15,794,2448.2,200.61666666666667,15.4,15.266666666666667,143.93333333333334,148.93333333333334,65.13333333333334,60.33333333333334
105000,24,794,1573.458333333333,177.65791666666686,15.625,15.333333333333336,140.95833333333334,151.5,66.08333333333333,60.66666666666666
105050,24,794,1623.458333333333,189.0441666666669,15.625,15.333333333333336,140.95833333333334,151.5,66.08333333333333,60.66666666666666
105100,24,794,1673.458333333333,180.3775000000003,15.625,15.333333333333336,140.95833333333334,151.5,66.08333333333333,60.66666666666666
105150,24,794,1723.458333333333,172.8133333333337,15.625,15.333333333333336,140.95833333333334,151.5,66.08333333333333,60.66666666666666
105200,24,794,1773.458333333333,162.79333333333372,15.625,15.333333333333336,140.95833333333334,151.5,66.08333333333333,60.66666666666666
105250,24,794,1823.458333333333,150.94333333333347,15.625,15.333333333333336,140.95833333333334,151.5,66.08333333333333,60.66666666666666
105300,23,795,1940.5652173913047,150.03521739130449,15.73913043478261,15.347826086956523,142.95652173913044,151.7391304347826,65.95652173913044,61.0
105350,23,795,1990.5652173913047,140.92652173913066,15.73913043478261,15.347826086956523,142.95652173913044,151.7391304347826,65.95652173913044,61.0
105400,22,796,2113.6363636363635,143.20772727272742,15.590909090909092,15.363636363636365,142.54545454545453,152.0,66.31818181818181,60.86363636363637
105450,22,796,2163.6363636363635,135.50318181818196,15.590909090909092,15.363636363636365,142.54545454545453,152.0,66.31818181818181,60.86363636363637
105500,20,798,2381.75,144.35149999999985,15.7,15.3,141.9,151.9,65.75,60.85
105550,19,799,2476.578947368421,166.1415789473684,15.842105263157894,15.31578947368421,142.31578947368422,154.21052631578948,65.57894736842105,61.31578947368421
105600,19,799,2526.578947368421,158.82894736842096,15.842105263157894,15.31578947368421,142.31578947368422,154.21052631578948,65.57894736842105,61.31578947368421
105650,18,800,2626.222222222222,165.6261111111109,15.833333333333336,15.333333333333336,141.77777777777774,154.44444444444446,65.3888888888889,61.33333333333334
105700,16,802,2606.8125,179.10500000000093,16.0625,15.375,141.625,155.25,64.9375,61.6875
105750,16,802,2656.8125,185.21312500000087,16.0625,15.375,141.625,155.25,64.9375,61.6875
105800,16,802,2706.8125,182.17687500000144,16.0625,15.375,141.625,155.25,64.9375,61.6875
105850,16,802,2756.8125,185.1881250000008,16.0625,15.375,141.625,155.25,64.9375,61.6875
105900,16,802,2806.8125,182.9606250000009,16.0625,15.375,141.625,155.25,64.9375,61.6875
105950,16,802,2856.8125,182.3393750000008,16.0625,15.375,141.625,155.25,64.9375,61.6875
106000,25,803,1832.36,175.92760000000018,15.84,15.72,142.16,157.68,66.04,62.04
106050,24,804,1874.083333333333,189.6162500000004,15.833333333333336,15.75,142.625,157.16666666666666,65.91666666666667,62.04166666666666
106100,24,804,1924.083333333333,180.31291666666732,15.833333333333336,15.75,142.625,157.16666666666666,65.91666666666667,62.04166666666666
106150,24,804,1974.083333333333,171.5137500000007,15.833333333333336,15.75,142.625,157.16666666666666,65.91666666666667,62.04166666666666
106200,24,804,2024.083333333333,159.6595833333341,15.833333333333336,15.75,142.625,157.16666666666666,65.91666666666667,62.04166666666666
106250,23,805,2152.0,162.57086956521826,15.826086956521738,15.782608695652176,143.1304347826087,155.04347826086956,65.47826086956522,61.8695652173913
106300,23,805,2202.0,151.6221739130445,15.826086956521738,15.782608695652176,143.1304347826087,155.04347826086956,65.47826086956522,61.8695652173913
106350,22,806,2337.0,150.5218181818194,15.818181818181818,15.818181818181818,143.6818181818182,155.27272727272728,65.31818181818181,62.0
106400,21,807,2384.809523809524,149.27428571428715,15.904761904761903,15.857142857142858,143.28571428571428,155.71428571428572,65.66666666666667,62.14285714285714
106450,20,808,2432.5,152.13300000000126,15.75,15.9,143.75,156.3,65.5,62.1
106500,20,808,2482.5,155.0830000000013,15.75,15.9,143.75,156.3,65.5,62.1
106550,20,808,2532.5,169.11150000000143,15.75,15.9,143.75,156.3,65.5,62.1
106600,18,810,2798.944444444445,182.46166666666824,15.888888888888891,15.888888888888891,143.33333333333334,157.0,65.55555555555556,62.33333333333334
106650,18,810,2848.944444444445,177.79388888889045,15.888888888888891,15.888888888888891,143.33333333333334,157.0,65.55555555555556,62.33333333333334
106700,18,810,2898.944444444445,179.8494444444461,15.888888888888891,15.888888888888891,143.33333333333334,157.0,65.55555555555556,62.33333333333334
106750,18,810,2948.944444444445,174.1500000000016,15.888888888888891,15.888888888888891,143.33333333333334,157.0,65.55555555555556,62.33333333333334
106800,18,810,2998.944444444445,166.9116666666682,15.888888888888891,15.888888888888891,143.33333333333334,157.0,65.55555555555556,62.33333333333334
