Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens,Ancestors
49000,23,119,3950.941176470588,139.24470588235297,9.705882352941176,3.7647058823529416,157.7058823529412,120.88235294117645,27.470588235294123,56.61764705882353,7.764705882352941,"[21009, 7011, 6012, 6007, 5010, 5007, 4010, 3012, 3010, 2011, 2008, 1012, 1008, 1007, 13, 10, 9]","[7, 9, 10, 5, 8, 5, 8, 10, 8, 9, 6, 10, 6, 5, 11, 8, 7]","[[([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([8, 4, 151, 128, 30], 8), ([8, 4, 151, 128, 30], 9)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([8, 4, 151, 128, 30], 8), ([8, 4, 151, 128, 30], 9), ([8, 4, 142, 128, 30], 10)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 4, 161, 108, 22], 5)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 3, 151, 128, 30], 8)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 3, 161, 128, 22], 5)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 3, 151, 120, 28], 2), ([10, 3, 151, 120, 24], 3), ([8, 3, 151, 120, 24], 4), ([8, 3, 144, 120, 24], 5), ([8, 3, 144, 128, 24], 6), ([8, 3, 144, 128, 23], 7), ([8, 3, 144, 128, 28], 8)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([8, 4, 151, 128, 30], 8), ([8, 4, 151, 128, 30], 9), ([8, 4, 151, 128, 34], 10)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 3, 161, 128, 22], 5), ([10, 3, 161, 127, 22], 6)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([15, 4, 170, 108, 30], 10)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 4, 161, 108, 22], 5), ([10, 4, 161, 89, 22], 6)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 4, 161, 146, 22], 5)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([8, 4, 151, 128, 30], 8), ([8, 4, 151, 128, 30], 9), ([8, 4, 151, 128, 34], 10), ([8, 4, 164, 128, 34], 11)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 128, 28], 8)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 4, 161, 108, 22], 5), ([10, 4, 161, 89, 22], 6), ([10, 4, 161, 89, 23], 7)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([8, 4, 151, 128, 30], 8), ([8, 4, 151, 128, 30], 9), ([8, 4, 142, 128, 30], 10), ([8, 4, 142, 131, 30], 11)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([8, 4, 151, 128, 30], 8), ([8, 4, 151, 128, 30], 9), ([8, 4, 151, 128, 34], 10), ([8, 4, 137, 128, 34], 11)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([15, 4, 170, 108, 30], 10), ([14, 4, 170, 108, 30], 11)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([10, 4, 170, 108, 29], 10)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 128, 28], 8), ([14, 4, 151, 128, 28], 9)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 4, 161, 108, 22], 5), ([10, 5, 161, 108, 22], 6)]]"
50000,23,119,3662.4347826086964,126.166304347826,9.956521739130435,3.8695652173913038,157.04347826086956,120.2608695652174,27.82608695652174,59.52173913043478,8.26086956521739,"[22009, 8011, 7012, 7007, 6010, 6007, 5010, 4012, 4010, 3011, 3008, 2012, 2008, 2007, 1013, 1010, 1009, 13, 13, 13, 12, 11, 8]","[7, 9, 10, 5, 8, 5, 8, 10, 8, 9, 6, 10, 6, 5, 11, 8, 7, 11, 11, 11, 10, 9, 6]",[]
51000,19,127,4062.947368421053,141.0899999999997,10.31578947368421,3.8947368421052633,159.21052631578948,121.47368421052632,27.73684210526316,62.10526315789475,8.315789473684209,"[23009, 9011, 8012, 7010, 7007, 4011, 4008, 3012, 3008, 3007, 2013, 1013, 1012, 1011, 1008, 13, 12, 11, 8]","[7, 9, 10, 8, 5, 9, 6, 10, 6, 5, 11, 11, 10, 9, 6, 11, 10, 9, 6]",[]
52000,16,134,4760.8125,157.62437500000004,10.3125,3.875,156.875,124.0625,28.25,62.75,8.8125,"[24009, 10011, 9012, 8010, 8007, 5011, 5008, 2013, 2011, 1013, 1012, 1008, 13, 12, 12, 11]","[7, 9, 10, 8, 5, 9, 6, 11, 9, 11, 10, 6, 11, 10, 10, 9]",[]
53000,13,138,5779.538461538462,171.06307692307698,10.307692307692307,3.692307692307693,160.76923076923075,123.07692307692308,27.07692307692308,60.19230769230769,8.307692307692307,"[25009, 11011, 9010, 9007, 6011, 6008, 2013, 2012, 2008, 1013, 1012, 1011, 9]","[7, 9, 8, 5, 9, 6, 11, 10, 6, 11, 10, 9, 7]",[]
54000,14,138,6296.214285714284,154.87500000000014,10.428571428571429,3.7857142857142856,161.42857142857142,122.0,27.285714285714285,62.10714285714285,8.5,"[26009, 12011, 10010, 10007, 7011, 7008, 3013, 3012, 3008, 2013, 2012, 2011, 1009, 13]","[7, 9, 8, 5, 9, 6, 11, 10, 6, 11, 10, 9, 7, 11]",[]
55000,20,139,4910.7,144.92550000000026,10.4,3.75,161.2,122.4,26.5,61.35,8.7,"[27009, 13011, 11010, 11007, 8011, 8008, 4013, 4008, 3013, 3012, 3011, 2009, 1013, 14, 14, 12, 12, 10, 9, 8]","[7, 9, 8, 5, 9, 6, 11, 6, 11, 10, 9, 7, 11, 12, 12, 10, 10, 8, 7, 6]",[]
56000,16,145,4698.375,167.38250000000016,10.625,3.75,159.4375,123.5625,27.0625,62.8125,8.875,"[28009, 12010, 9008, 5013, 5008, 4012, 4011, 2013, 1014, 1012, 1012, 1010, 1009, 1008, 14, 11]","[7, 8, 6, 11, 6, 10, 9, 11, 12, 10, 10, 8, 7, 6, 12, 9]",[]
57000,17,147,5187.588235294118,149.94323529411767,10.823529411764708,3.7647058823529416,161.05882352941177,122.29411764705885,27.294117647058826,63.941176470588225,9.117647058823527,"[29009, 13010, 10008, 6013, 6008, 5012, 5011, 3013, 2014, 2012, 2010, 2009, 2008, 1014, 15, 13, 10]","[7, 8, 6, 11, 6, 10, 9, 11, 12, 10, 8, 7, 6, 12, 13, 11, 8]",[]
58000,18,149,5456.055555555556,150.81083333333353,11.055555555555555,4.055555555555555,163.5,119.61111111111113,27.277777777777782,69.22222222222223,9.611111111111109,"[30009, 14010, 11008, 7013, 7008, 6011, 4013, 3014, 3012, 3010, 3009, 3008, 2014, 1015, 1010, 16, 15, 14]","[7, 8, 6, 11, 6, 9, 11, 12, 10, 8, 7, 6, 12, 13, 8, 14, 13, 12]",[]
59000,18,154,6411.2,170.1126666666665,10.466666666666667,3.933333333333333,160.73333333333332,121.93333333333334,27.066666666666666,64.86666666666666,9.2,"[31009, 15010, 12008, 8008, 5013, 4012, 4010, 4009, 4008, 3014, 2015, 2010, 1016, 1015, 11]","[7, 8, 6, 6, 11, 10, 8, 7, 6, 12, 13, 8, 14, 13, 9]","[[([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 3, 151, 128, 30], 8)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 3, 161, 128, 22], 5), ([10, 3, 161, 127, 22], 6)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 4, 161, 146, 22], 5), ([10, 4, 161, 146, 22], 6)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([10, 5, 170, 108, 30], 10), ([12, 5, 170, 108, 30], 11)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 3, 151, 128, 30], 8), ([10, 3, 151, 128, 30], 9), ([10, 3, 151, 122, 30], 10)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 3, 161, 128, 22], 5), ([10, 3, 161, 127, 22], 6), ([7, 3, 161, 127, 22], 7), ([7, 3, 159, 127, 22], 8)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 3, 161, 128, 22], 5), ([10, 3, 161, 127, 22], 6), ([10, 3, 161, 127, 22], 7)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 23], 1), ([10, 4, 161, 120, 23], 2), ([10, 4, 161, 120, 22], 3), ([10, 4, 161, 128, 22], 4), ([10, 3, 161, 128, 22], 5), ([10, 4, 161, 128, 22], 6)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([10, 5, 170, 108, 30], 10), ([12, 5, 170, 108, 30], 11), ([12, 5, 170, 108, 30], 12)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([10, 5, 170, 108, 30], 10), ([12, 5, 170, 108, 30], 11), ([12, 5, 170, 108, 30], 12), ([12, 5, 164, 108, 30], 13)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 166, 128, 30], 8)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([10, 5, 170, 108, 30], 10), ([12, 5, 170, 108, 30], 11), ([12, 5, 170, 108, 30], 12), ([12, 5, 164, 108, 30], 13), ([12, 5, 164, 108, 30], 14)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([10, 5, 170, 108, 30], 10), ([12, 5, 170, 108, 30], 11), ([12, 5, 170, 108, 26], 12), ([12, 6, 170, 108, 26], 13)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 170, 128, 30], 8), ([10, 4, 170, 108, 30], 9), ([10, 5, 170, 108, 30], 10), ([12, 5, 170, 108, 30], 11), ([12, 5, 170, 108, 26], 12), ([12, 6, 170, 108, 26], 13), ([12, 6, 170, 108, 25], 14)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 3, 151, 128, 30], 8), ([10, 3, 147, 128, 30], 9)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 166, 128, 30], 8), ([10, 4, 166, 128, 31], 9)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8)]]"
60000,18,154,6122.5,145.18166666666684,10.5,4.111111111111111,160.77777777777774,121.55555555555556,27.33333333333333,67.08333333333333,9.388888888888891,"[32009, 16010, 13008, 9008, 6013, 5012, 5010, 5009, 5008, 4014, 3015, 3010, 2016, 2015, 16, 11, 11, 10]","[7, 8, 6, 6, 11, 10, 8, 7, 6, 12, 13, 8, 14, 13, 14, 9, 9, 8]",[]
61000,15,160,6811.333333333332,164.97499999999974,10.666666666666666,4.0,159.73333333333332,120.73333333333332,27.33333333333333,66.4,9.333333333333334,"[33009, 17010, 10008, 7013, 6012, 6010, 6009, 6008, 4015, 3016, 3015, 1010, 14, 11, 10]","[7, 8, 6, 11, 10, 8, 7, 6, 13, 14, 13, 8, 12, 9, 8]",[]
62000,18,162,6233.11111111111,151.73472222222276,10.055555555555557,3.888888888888889,159.0,124.33333333333331,27.055555555555557,62.47222222222222,8.888888888888891,"[34009, 18010, 11008, 8013, 7012, 7010, 7009, 7008, 5015, 4015, 2010, 1011, 1010, 14, 11, 11, 11, 9]","[7, 8, 6, 11, 10, 8, 7, 6, 13, 13, 8, 9, 8, 12, 9, 9, 9, 7]",[]
63000,12,169,6177.833333333332,145.5037500000004,10.25,3.9166666666666665,159.75,124.66666666666669,26.33333333333333,63.08333333333334,9.166666666666666,"[19010, 12008, 9013, 8012, 8010, 6015, 5015, 3010, 2010, 1011, 1009, 11]","[8, 6, 11, 10, 8, 13, 13, 8, 8, 9, 7, 9]",[]
64000,12,170,6927.916666666668,151.23958333333334,10.0,4.0,158.91666666666666,122.75,27.0,62.66666666666666,9.25,"[20010, 13008, 10013, 9012, 9010, 7015, 6015, 4010, 2011, 2009, 1011, 11]","[8, 6, 11, 10, 8, 13, 13, 8, 9, 7, 9, 9]",[]
65000,12,172,6011.5,156.99500000000006,10.166666666666666,4.166666666666667,161.33333333333334,122.41666666666669,26.75,65.66666666666667,9.5,"[14008, 11013, 10012, 10010, 8015, 7015, 5010, 3011, 3009, 1011, 14, 10]","[6, 11, 10, 8, 13, 13, 8, 9, 7, 9, 12, 8]",[]
66000,16,172,5261.625,141.90500000000006,10.3125,4.0625,161.4375,120.75,27.0625,65.375,9.625,"[15008, 12013, 11012, 11010, 9015, 8015, 6010, 4011, 4009, 2011, 1014, 1010, 14, 12, 11, 11]","[6, 11, 10, 8, 13, 13, 8, 9, 7, 9, 12, 8, 12, 10, 9, 9]",[]
67000,14,177,5154.5,168.20321428571418,10.5,4.285714285714286,161.64285714285714,122.71428571428572,27.857142857142854,68.39285714285714,9.642857142857142,"[16008, 13013, 12012, 10015, 7010, 5009, 3011, 2014, 2010, 1014, 1011, 15, 11, 10]","[6, 11, 10, 13, 8, 7, 9, 12, 8, 12, 9, 13, 9, 8]",[]
68000,14,179,5654.428571428572,174.74214285714265,10.214285714285714,4.214285714285714,160.57142857142858,125.5,26.92857142857143,65.96428571428571,9.571428571428571,"[17008, 14013, 13012, 11015, 8010, 6009, 3010, 2014, 2011, 1015, 1011, 1010, 12, 12]","[6, 11, 10, 13, 8, 7, 8, 12, 9, 13, 9, 8, 10, 10]",[]
