Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens
27200,18,215,1910.5,150.47444444444525,13.611111111111109,7.722222222222222,189.66666666666663,91.61111111111113,38.66666666666666,84.80555555555556,14.055555555555555,"[6211, 4213, 3712, 3217, 2716, 2213, 2211, 1720, 1717, 1714, 1218, 1217, 719, 718, 220, 218, 218, 217]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 18, 16, 16, 15]"
27250,18,215,1960.5,143.34944444444528,13.611111111111109,7.722222222222222,189.66666666666663,91.61111111111113,38.66666666666666,84.80555555555556,14.055555555555555,"[6261, 4263, 3762, 3267, 2766, 2263, 2261, 1770, 1767, 1764, 1268, 1267, 769, 768, 270, 268, 268, 267]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 18, 16, 16, 15]"
27300,16,217,2096.9375,165.98375000000144,13.5,7.6875,190.25,93.25,37.375,84.0625,13.6875,"[6311, 4313, 3812, 3317, 2816, 2313, 2311, 1817, 1814, 1318, 1317, 819, 320, 318, 318, 317]","[9, 11, 10, 15, 14, 11, 9, 15, 12, 16, 15, 17, 18, 16, 16, 15]"
27350,16,217,2146.9375,158.05500000000157,13.5,7.6875,190.25,93.25,37.375,84.0625,13.6875,"[6361, 4363, 3862, 3367, 2866, 2363, 2361, 1867, 1864, 1368, 1367, 869, 370, 368, 368, 367]","[9, 11, 10, 15, 14, 11, 9, 15, 12, 16, 15, 17, 18, 16, 16, 15]"
27400,16,217,2196.9375,155.9187500000016,13.5,7.6875,190.25,93.25,37.375,84.0625,13.6875,"[6411, 4413, 3912, 3417, 2916, 2413, 2411, 1917, 1914, 1418, 1417, 919, 420, 418, 418, 417]","[9, 11, 10, 15, 14, 11, 9, 15, 12, 16, 15, 17, 18, 16, 16, 15]"
27450,15,218,2265.8,156.65666666666837,13.466666666666667,7.7333333333333325,190.33333333333331,94.06666666666666,38.266666666666666,84.66666666666667,13.8,"[6461, 4463, 3962, 3467, 2966, 2463, 2461, 1967, 1468, 1467, 969, 470, 468, 468, 467]","[9, 11, 10, 15, 14, 11, 9, 15, 16, 15, 17, 18, 16, 16, 15]"
27500,19,219,1805.7368421052633,153.20815789473787,13.526315789473687,7.736842105263157,190.68421052631575,96.7894736842105,38.73684210526316,85.23684210526315,14.26315789473684,"[6511, 4513, 4012, 3517, 3016, 2513, 2511, 2017, 1518, 1517, 1019, 520, 518, 517, 20, 19, 19, 18, 14]","[9, 11, 10, 15, 14, 11, 9, 15, 16, 15, 17, 18, 16, 15, 18, 17, 17, 16, 12]"
27550,19,219,1855.7368421052633,162.07710526315884,13.526315789473687,7.736842105263157,190.68421052631575,96.7894736842105,38.73684210526316,85.23684210526315,14.26315789473684,"[6561, 4563, 4062, 3567, 3066, 2563, 2561, 2067, 1568, 1567, 1069, 570, 568, 567, 70, 69, 69, 68, 64]","[9, 11, 10, 15, 14, 11, 9, 15, 16, 15, 17, 18, 16, 15, 18, 17, 17, 16, 12]"
27600,19,219,1905.7368421052633,150.36236842105336,13.526315789473687,7.736842105263157,190.68421052631575,96.7894736842105,38.73684210526316,85.23684210526315,14.26315789473684,"[6611, 4613, 4112, 3617, 3116, 2613, 2611, 2117, 1618, 1617, 1119, 620, 618, 617, 120, 119, 119, 118, 114]","[9, 11, 10, 15, 14, 11, 9, 15, 16, 15, 17, 18, 16, 15, 18, 17, 17, 16, 12]"
27650,17,221,2077.7647058823527,153.09264705882418,13.588235294117649,7.705882352941178,191.35294117647058,96.88235294117645,38.117647058823536,85.02941176470588,14.0,"[6661, 4663, 4162, 3667, 3166, 2663, 2661, 2167, 1668, 1667, 670, 667, 170, 169, 169, 168, 164]","[9, 11, 10, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16, 12]"
27700,15,223,2116.4,174.95600000000073,13.533333333333333,7.7333333333333325,189.9333333333333,96.6,40.0,85.83333333333333,14.4,"[6711, 4713, 3717, 3216, 2713, 2711, 2217, 1718, 1717, 720, 717, 220, 219, 219, 218]","[9, 11, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16]"
27750,15,223,2166.4,164.78600000000088,13.533333333333333,7.7333333333333325,189.9333333333333,96.6,40.0,85.83333333333333,14.4,"[6761, 4763, 3767, 3266, 2763, 2761, 2267, 1768, 1767, 770, 767, 270, 269, 269, 268]","[9, 11, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16]"
27800,15,223,2216.4,173.53600000000088,13.533333333333333,7.7333333333333325,189.9333333333333,96.6,40.0,85.83333333333333,14.4,"[6811, 4813, 3817, 3316, 2813, 2811, 2317, 1818, 1817, 820, 817, 320, 319, 319, 318]","[9, 11, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16]"
27850,15,223,2266.4,165.70600000000076,13.533333333333333,7.7333333333333325,189.9333333333333,96.6,40.0,85.83333333333333,14.4,"[6861, 4863, 3867, 3366, 2863, 2861, 2367, 1868, 1867, 870, 867, 370, 369, 369, 368]","[9, 11, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16]"
27900,15,223,2316.4,157.28533333333382,13.533333333333333,7.7333333333333325,189.9333333333333,96.6,40.0,85.83333333333333,14.4,"[6911, 4913, 3917, 3416, 2913, 2911, 2417, 1918, 1917, 920, 917, 420, 419, 419, 418]","[9, 11, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16]"
27950,15,223,2366.4,152.1966666666672,13.533333333333333,7.7333333333333325,189.9333333333333,96.6,40.0,85.83333333333333,14.4,"[6961, 4963, 3967, 3466, 2963, 2961, 2467, 1968, 1967, 970, 967, 470, 469, 469, 468]","[9, 11, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16]"
28000,21,223,1731.047619047619,134.65857142857172,13.285714285714285,7.7142857142857135,190.6190476190476,98.23809523809523,39.857142857142854,85.45238095238095,14.761904761904766,"[7011, 5013, 4017, 3516, 3013, 3011, 2517, 2018, 2017, 1020, 1017, 520, 519, 519, 518, 21, 21, 20, 18, 14, 12]","[9, 11, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16, 19, 19, 18, 16, 12, 10]"
28050,20,224,1616.95,147.90150000000034,13.25,7.75,190.05,97.8,40.65,85.825,14.95,"[7061, 4067, 3566, 3063, 3061, 2567, 2068, 2067, 1070, 1067, 570, 569, 569, 568, 71, 71, 70, 68, 64, 62]","[9, 15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16, 19, 19, 18, 16, 12, 10]"
28100,19,225,1380.421052631579,157.2278947368423,13.210526315789476,7.7894736842105265,189.421052631579,98.15789473684212,41.631578947368425,86.34210526315788,15.26315789473684,"[4117, 3616, 3113, 3111, 2617, 2118, 2117, 1120, 1117, 620, 619, 619, 618, 121, 121, 120, 118, 114, 112]","[15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16, 19, 19, 18, 16, 12, 10]"
28150,19,225,1430.421052631579,148.23789473684232,13.210526315789476,7.7894736842105265,189.421052631579,98.15789473684212,41.631578947368425,86.34210526315788,15.26315789473684,"[4167, 3666, 3163, 3161, 2667, 2168, 2167, 1170, 1167, 670, 669, 669, 668, 171, 171, 170, 168, 164, 162]","[15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16, 19, 19, 18, 16, 12, 10]"
28200,19,225,1480.421052631579,132.1468421052635,13.210526315789476,7.7894736842105265,189.421052631579,98.15789473684212,41.631578947368425,86.34210526315788,15.26315789473684,"[4217, 3716, 3213, 3211, 2717, 2218, 2217, 1220, 1217, 720, 719, 719, 718, 221, 221, 220, 218, 214, 212]","[15, 14, 11, 9, 15, 16, 15, 18, 15, 18, 17, 17, 16, 19, 19, 18, 16, 12, 10]"
28250,17,227,1590.470588235294,141.9029411764711,13.411764705882351,7.764705882352941,189.94117647058826,96.88235294117645,40.76470588235294,86.11764705882355,14.941176470588234,"[4267, 3766, 3263, 3261, 2767, 2268, 2267, 1267, 769, 769, 768, 271, 271, 270, 268, 264, 262]","[15, 14, 11, 9, 15, 16, 15, 15, 17, 17, 16, 19, 19, 18, 16, 12, 10]"
28300,16,228,1535.9375,149.25375000000062,13.5,7.75,189.1875,97.25,41.9375,86.75,15.1875,"[4317, 3816, 3311, 2817, 2318, 2317, 1317, 819, 819, 818, 321, 321, 320, 318, 314, 312]","[15, 14, 9, 15, 16, 15, 15, 17, 17, 16, 19, 19, 18, 16, 12, 10]"
28350,16,228,1585.9375,140.55093750000054,13.5,7.75,189.1875,97.25,41.9375,86.75,15.1875,"[4367, 3866, 3361, 2867, 2368, 2367, 1367, 869, 869, 868, 371, 371, 370, 368, 364, 362]","[15, 14, 9, 15, 16, 15, 15, 17, 17, 16, 19, 19, 18, 16, 12, 10]"
28400,14,230,1524.071428571429,151.33464285714345,13.785714285714285,7.7142857142857135,189.78571428571428,96.85714285714286,40.92857142857143,86.60714285714286,14.928571428571427,"[3916, 3411, 2917, 2418, 2417, 1417, 919, 919, 918, 421, 420, 418, 414, 412]","[14, 9, 15, 16, 15, 15, 17, 17, 16, 19, 18, 16, 12, 10]"
28450,13,231,1659.1538461538462,150.85346153846226,13.769230769230768,7.769230769230768,190.15384615384616,97.92307692307692,40.692307692307686,86.73076923076924,14.846153846153848,"[3966, 3461, 2967, 2468, 2467, 1467, 969, 969, 968, 471, 470, 464, 462]","[14, 9, 15, 16, 15, 15, 17, 17, 16, 19, 18, 12, 10]"
28500,17,233,1046.8823529411766,169.2676470588244,13.823529411764708,7.882352941176472,189.52941176470588,99.94117647058823,40.941176470588225,87.38235294117645,15.470588235294118,"[4016, 3017, 2518, 2517, 1517, 1019, 1019, 521, 520, 514, 512, 22, 20, 19, 18, 15, 13]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 10, 20, 18, 17, 16, 13, 11]"
28550,17,233,1096.8823529411766,186.2164705882361,13.823529411764708,7.882352941176472,189.52941176470588,99.94117647058823,40.941176470588225,87.38235294117645,15.470588235294118,"[4066, 3067, 2568, 2567, 1567, 1069, 1069, 571, 570, 564, 562, 72, 70, 69, 68, 65, 63]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 10, 20, 18, 17, 16, 13, 11]"
28600,17,233,1146.8823529411764,175.03058823529489,13.823529411764708,7.882352941176472,189.52941176470588,99.94117647058823,40.941176470588225,87.38235294117645,15.470588235294118,"[4116, 3117, 2618, 2617, 1617, 1119, 1119, 621, 620, 614, 612, 122, 120, 119, 118, 115, 113]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 10, 20, 18, 17, 16, 13, 11]"
28650,17,233,1196.8823529411764,165.8588235294126,13.823529411764708,7.882352941176472,189.52941176470588,99.94117647058823,40.941176470588225,87.38235294117645,15.470588235294118,"[4166, 3167, 2668, 2667, 1667, 1169, 1169, 671, 670, 664, 662, 172, 170, 169, 168, 165, 163]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 10, 20, 18, 17, 16, 13, 11]"
28700,16,234,1280.3125,173.04625000000087,13.8125,8.0,188.8125,99.5,42.0,88.15625,15.8125,"[4216, 3217, 2718, 2717, 1717, 1219, 1219, 721, 720, 714, 222, 220, 219, 218, 215, 213]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 11]"
28750,16,234,1330.3125,163.34312500000104,13.8125,8.0,188.8125,99.5,42.0,88.15625,15.8125,"[4266, 3267, 2768, 2767, 1767, 1269, 1269, 771, 770, 764, 272, 270, 269, 268, 265, 263]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 11]"
28800,16,234,1380.3125,155.20250000000112,13.8125,8.0,188.8125,99.5,42.0,88.15625,15.8125,"[4316, 3317, 2818, 2817, 1817, 1319, 1319, 821, 820, 814, 322, 320, 319, 318, 315, 313]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 11]"
28850,16,234,1430.3125,154.66750000000053,13.8125,8.0,188.8125,99.5,42.0,88.15625,15.8125,"[4366, 3367, 2868, 2867, 1867, 1369, 1369, 871, 870, 864, 372, 370, 369, 368, 365, 363]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 11]"
28900,16,234,1480.3125,149.9175000000006,13.8125,8.0,188.8125,99.5,42.0,88.15625,15.8125,"[4416, 3417, 2918, 2917, 1917, 1419, 1419, 921, 920, 914, 422, 420, 419, 418, 415, 413]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 11]"
28950,16,234,1530.3125,137.26437500000077,13.8125,8.0,188.8125,99.5,42.0,88.15625,15.8125,"[4466, 3467, 2968, 2967, 1967, 1469, 1469, 971, 970, 964, 472, 470, 469, 468, 465, 463]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 11]"
29000,22,235,1132.3181818181818,153.20431818181876,14.045454545454545,8.181818181818182,187.54545454545453,98.8181818181818,44.54545454545455,90.1590909090909,16.681818181818183,"[4516, 3517, 3018, 3017, 2017, 1519, 1519, 1021, 1020, 1014, 522, 520, 519, 518, 515, 23, 21, 21, 20, 19, 18, 17]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 21, 19, 19, 18, 17, 16, 15]"
29050,22,235,1182.3181818181818,157.79681818181882,14.045454545454545,8.181818181818182,187.54545454545453,98.8181818181818,44.54545454545455,90.1590909090909,16.681818181818183,"[4566, 3567, 3068, 3067, 2067, 1569, 1569, 1071, 1070, 1064, 572, 570, 569, 568, 565, 73, 71, 71, 70, 69, 68, 67]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 21, 19, 19, 18, 17, 16, 15]"
29100,22,235,1232.3181818181818,138.53590909090985,14.045454545454545,8.181818181818182,187.54545454545453,98.8181818181818,44.54545454545455,90.1590909090909,16.681818181818183,"[4616, 3617, 3118, 3117, 2117, 1619, 1619, 1121, 1120, 1114, 622, 620, 619, 618, 615, 123, 121, 121, 120, 119, 118, 117]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 21, 19, 19, 18, 17, 16, 15]"
29150,22,235,1282.3181818181818,124.36181818181892,14.045454545454545,8.181818181818182,187.54545454545453,98.8181818181818,44.54545454545455,90.1590909090909,16.681818181818183,"[4666, 3667, 3168, 3167, 2167, 1669, 1669, 1171, 1170, 1164, 672, 670, 669, 668, 665, 173, 171, 171, 170, 169, 168, 167]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 21, 19, 19, 18, 17, 16, 15]"
29200,22,235,1332.3181818181818,108.82772727272804,14.045454545454545,8.181818181818182,187.54545454545453,98.8181818181818,44.54545454545455,90.1590909090909,16.681818181818183,"[4716, 3717, 3218, 3217, 2217, 1719, 1719, 1221, 1220, 1214, 722, 720, 719, 718, 715, 223, 221, 221, 220, 219, 218, 217]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 21, 19, 19, 18, 17, 16, 15]"
29250,22,235,1382.3181818181818,104.65727272727352,14.045454545454545,8.181818181818182,187.54545454545453,98.8181818181818,44.54545454545455,90.1590909090909,16.681818181818183,"[4766, 3767, 3268, 3267, 2267, 1769, 1769, 1271, 1270, 1264, 772, 770, 769, 768, 765, 273, 271, 271, 270, 269, 268, 267]","[14, 15, 16, 15, 15, 17, 17, 19, 18, 12, 20, 18, 17, 16, 13, 21, 19, 19, 18, 17, 16, 15]"
29300,18,239,1568.888888888889,118.71166666666805,14.055555555555555,8.166666666666666,186.55555555555557,98.83333333333331,45.611111111111114,90.58333333333331,16.88888888888889,"[4816, 3817, 3318, 3317, 2317, 1819, 1819, 1321, 1314, 822, 820, 819, 323, 321, 321, 320, 319, 317]","[14, 15, 16, 15, 15, 17, 17, 19, 12, 20, 18, 17, 21, 19, 19, 18, 17, 15]"
29350,16,241,1743.9375,132.67562500000142,14.0625,8.1875,186.75,98.6875,45.25,90.46875,16.9375,"[4866, 3867, 3368, 3367, 2367, 1869, 1869, 1371, 1364, 872, 869, 373, 371, 371, 370, 369]","[14, 15, 16, 15, 15, 17, 17, 19, 12, 20, 17, 21, 19, 19, 18, 17]"
29400,14,243,1954.2857142857144,149.68571428571596,14.142857142857142,8.142857142857142,187.0,97.85714285714286,44.5,90.0,16.571428571428573,"[4916, 3917, 3418, 3417, 2417, 1919, 1919, 1421, 1414, 919, 423, 421, 420, 419]","[14, 15, 16, 15, 15, 17, 17, 19, 12, 17, 21, 19, 18, 17]"
29450,14,243,2004.2857142857144,139.74428571428766,14.142857142857142,8.142857142857142,187.0,97.85714285714286,44.5,90.0,16.571428571428573,"[4966, 3967, 3468, 3467, 2467, 1969, 1969, 1471, 1464, 969, 473, 471, 470, 469]","[14, 15, 16, 15, 15, 17, 17, 19, 12, 17, 21, 19, 18, 17]"
29500,21,243,1375.904761904762,131.21119047619172,14.142857142857142,8.095238095238095,187.42857142857144,99.8095238095238,44.095238095238095,89.7857142857143,16.761904761904766,"[5016, 4017, 3518, 3517, 2517, 2019, 2019, 1521, 1514, 1019, 523, 521, 520, 519, 22, 22, 20, 19, 18, 18, 15]","[14, 15, 16, 15, 15, 17, 17, 19, 12, 17, 21, 19, 18, 17, 20, 20, 18, 17, 16, 16, 13]"
29550,20,244,1318.85,145.76925000000102,14.15,8.1,187.55,100.65,44.1,89.875,16.85,"[5066, 4067, 3568, 2567, 2069, 2069, 1571, 1564, 1069, 573, 571, 570, 569, 72, 72, 70, 69, 68, 68, 65]","[14, 15, 16, 15, 17, 17, 19, 12, 17, 21, 19, 18, 17, 20, 20, 18, 17, 16, 16, 13]"
29600,18,246,1147.0555555555557,164.90388888888978,14.277777777777779,8.11111111111111,186.88888888888889,101.38888888888887,45.33333333333334,90.69444444444444,17.27777777777778,"[4117, 3618, 2617, 2119, 2119, 1621, 1119, 623, 621, 620, 619, 122, 122, 120, 119, 118, 118, 115]","[15, 16, 15, 17, 17, 19, 17, 21, 19, 18, 17, 20, 20, 18, 17, 16, 16, 13]"
29650,18,246,1197.0555555555557,152.38666666666754,14.277777777777779,8.11111111111111,186.88888888888889,101.38888888888887,45.33333333333334,90.69444444444444,17.27777777777778,"[4167, 3668, 2667, 2169, 2169, 1671, 1169, 673, 671, 670, 669, 172, 172, 170, 169, 168, 168, 165]","[15, 16, 15, 17, 17, 19, 17, 21, 19, 18, 17, 20, 20, 18, 17, 16, 16, 13]"
29700,17,247,1278.0,156.76382352941263,14.176470588235292,8.117647058823529,186.35294117647058,100.94117647058823,45.11764705882353,90.38235294117645,17.176470588235293,"[4217, 3718, 2717, 2219, 2219, 1721, 1219, 723, 720, 719, 222, 222, 220, 219, 218, 218, 215]","[15, 16, 15, 17, 17, 19, 17, 21, 18, 17, 20, 20, 18, 17, 16, 16, 13]"
29750,15,249,1202.5333333333333,172.1459999999996,14.133333333333333,8.133333333333333,186.53333333333333,101.2,44.6,90.2,17.2,"[4267, 2767, 2269, 2269, 1771, 1269, 773, 769, 272, 272, 270, 269, 268, 268, 265]","[15, 15, 17, 17, 19, 17, 21, 17, 20, 20, 18, 17, 16, 16, 13]"
29800,13,251,1396.0,192.21807692307567,14.230769230769232,8.153846153846152,186.7692307692308,102.0,44.53846153846154,90.5,17.076923076923073,"[4317, 2817, 2319, 2319, 1821, 1319, 823, 819, 322, 320, 319, 318, 315]","[15, 15, 17, 17, 19, 17, 21, 17, 20, 18, 17, 16, 13]"
29850,12,252,1535.833333333333,222.5295833333321,14.25,8.166666666666666,187.33333333333331,101.83333333333331,44.58333333333334,90.625,17.166666666666668,"[4367, 2867, 2369, 2369, 1871, 1369, 873, 869, 372, 370, 369, 365]","[15, 15, 17, 17, 19, 17, 21, 17, 20, 18, 17, 13]"
29900,12,252,1585.833333333333,229.9962499999989,14.25,8.166666666666666,187.33333333333331,101.83333333333331,44.58333333333334,90.625,17.166666666666668,"[4417, 2917, 2419, 2419, 1921, 1419, 923, 919, 422, 420, 419, 415]","[15, 15, 17, 17, 19, 17, 21, 17, 20, 18, 17, 13]"
29950,12,252,1635.833333333333,226.8733333333333,14.25,8.166666666666666,187.33333333333331,101.83333333333331,44.58333333333334,90.625,17.166666666666668,"[4467, 2967, 2469, 2469, 1971, 1469, 973, 969, 472, 470, 469, 465]","[15, 15, 17, 17, 19, 17, 21, 17, 20, 18, 17, 13]"
